ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
42611,1,0,42,0,-42
42612,1,1,2422,1306,-1116
42613,0,0,4,0,-4
42614,0,0,164,0,-164
42615,1,0,39,0,-39
42616,1,0,49,0,-49
42617,1,1,372,1207,835
42618,1,1,651,1209,558
42619,1,1,68,2083,2015
42620,1,1,237,1392,1155
42621,0,0,17,0,-17
42622,0,0,345,0,-345
42623,1,0,13,0,-13
42624,0,0,37,0,-37
42625,1,0,61,0,-61
42626,1,0,38,0,-38
42627,1,1,242,1327,1085
42628,1,0,122,0,-122
42629,0,0,24,0,-24
42630,1,0,81,0,-81
42631,1,1,449,1335,886
42632,1,1,1564,2243,679
42633,1,1,848,1348,500
42634,1,1,345,1589,1244
42635,1,1,518,1302,784
42636,1,0,96,0,-96
42637,1,1,183,1881,1698
42638,0,0,44,0,-44
42639,0,0,98,0,-98
42640,0,0,11,0,-11
42641,0,0,26,0,-26
42642,1,1,710,1695,985
42643,1,0,102,0,-102
42644,1,0,3,0,-3
42645,0,0,168,0,-168
42646,1,1,1694,2093,399
42647,1,0,36,0,-36
42648,1,0,63,0,-63
42649,0,0,26,0,-26
42650,1,1,1016,1320,304
42651,1,0,7,0,-7
42652,0,0,1,0,-1
42653,1,1,370,1230,860
42654,1,1,487,1330,843
42655,0,0,12,0,-12
42656,1,0,7,0,-7
42657,1,0,3,0,-3
42658,0,0,52,0,-52
42659,1,1,98,1573,1475
42660,1,0,41,0,-41
42661,1,0,31,0,-31
42662,0,0,97,0,-97
42663,0,0,27,0,-27
42664,1,1,114,1482,1368
42665,1,1,110,1396,1286
42666,1,1,273,4396,4123
42667,1,0,20,0,-20
42668,1,0,31,0,-31
42669,0,0,11,0,-11
42670,0,0,4,0,-4
42671,1,1,361,4535,4174
42672,1,0,64,0,-64
42673,1,1,288,1225,937
42674,0,0,18,0,-18
42675,1,0,94,0,-94
42676,1,0,33,0,-33
42677,1,1,59,1279,1220
42678,0,0,25,0,-25
42679,0,0,0,0,0
42680,1,0,78,0,-78
42681,0,0,33,0,-33
42682,0,0,4,0,-4
42683,1,1,563,2368,1805
42684,0,0,11,0,-11
42685,1,1,741,1471,730
42686,1,1,906,1716,810
42687,0,0,45,0,-45
42688,0,0,31,0,-31
42689,1,1,464,1293,829
42690,1,1,91,1521,1430
42691,1,0,3,0,-3
42692,0,0,142,0,-142
42693,1,0,15,0,-15
42694,0,0,56,0,-56
42695,0,0,14,0,-14
42696,1,1,293,1243,950
42697,0,0,3,0,-3
42698,1,1,488,1203,715
42699,1,0,10,0,-10
42700,0,0,6,0,-6
42701,1,1,947,1351,404
42702,0,0,21,0,-21
42703,1,0,19,0,-19
42704,1,1,549,1501,952
42705,0,0,100,0,-100
42706,1,1,78,3590,3512
42707,0,0,10,0,-10
42708,1,0,37,0,-37
42709,1,1,162,2894,2732
42710,1,0,90,0,-90
42711,1,1,182,1353,1171
42712,1,0,21,0,-21
42713,1,0,33,0,-33
42714,1,0,14,0,-14
42715,1,1,218,1830,1612
42716,1,1,397,1458,1061
42717,1,0,169,0,-169
42718,1,0,20,0,-20
42719,1,0,51,0,-51
42720,0,0,87,0,-87
42721,1,1,439,1432,993
42722,1,1,172,2696,2524
42723,0,0,31,0,-31
42724,1,1,1901,1568,-333
42725,1,0,101,0,-101
42726,0,0,1,0,-1
42727,1,1,122,1279,1157
42728,1,1,91,1224,1133
42729,0,0,0,0,0
42730,0,0,31,0,-31
42731,0,0,15,0,-15
42732,1,0,57,0,-57
42733,1,1,675,1383,708
42734,0,0,37,0,-37
42735,0,0,45,0,-45
42736,0,0,20,0,-20
42737,0,0,10,0,-10
42738,0,0,33,0,-33
42739,0,0,93,0,-93
42740,1,0,7,0,-7
42741,0,0,47,0,-47
42742,0,0,45,0,-45
42743,0,0,7,0,-7
42744,1,0,23,0,-23
42745,1,0,3,0,-3
42746,1,0,7,0,-7
42747,0,0,5,0,-5
42748,1,0,35,0,-35
42749,1,0,1,0,-1
42750,0,0,107,0,-107
42751,0,0,31,0,-31
42752,0,0,126,0,-126
42753,0,0,20,0,-20
42754,1,0,17,0,-17
42755,0,0,66,0,-66
42756,0,0,16,0,-16
42757,1,0,162,0,-162
42758,1,1,158,1460,1302
42759,1,0,50,0,-50
42760,1,0,62,0,-62
42761,0,0,57,0,-57
42762,1,1,482,1224,742
42763,0,0,74,0,-74
42764,0,0,72,0,-72
42765,0,0,122,0,-122
42766,1,0,104,0,-104
42767,1,0,71,0,-71
42768,1,1,159,1407,1248
42769,1,0,34,0,-34
42770,1,1,574,2010,1436
42771,1,1,537,2433,1896
42772,1,1,1246,1301,55
42773,1,1,243,1357,1114
42774,0,0,28,0,-28
42775,1,1,182,1656,1474
42776,1,1,901,1329,428
42777,0,0,31,0,-31
42778,0,0,56,0,-56
42779,1,0,33,0,-33
42780,0,0,31,0,-31
42781,1,0,162,0,-162
42782,0,0,1,0,-1
42783,0,0,10,0,-10
42784,1,1,1450,1425,-25
42785,0,0,5,0,-5
42786,0,0,54,0,-54
42787,0,0,88,0,-88
42788,0,0,39,0,-39
42789,1,1,692,1554,862
42790,1,0,116,0,-116
42791,1,1,358,1376,1018
42792,0,0,7,0,-7
42793,1,0,35,0,-35
42794,1,0,14,0,-14
42795,1,1,177,1690,1513
42796,1,0,13,0,-13
42797,1,1,568,2234,1666
42798,0,0,23,0,-23
42799,1,0,57,0,-57
42800,1,0,30,0,-30
42801,1,1,628,2579,1951
42802,1,0,13,0,-13
42803,1,0,34,0,-34
42804,1,0,25,0,-25
42805,0,0,55,0,-55
42806,0,0,44,0,-44
42807,0,0,68,0,-68
42808,0,0,117,0,-117
42809,0,0,37,0,-37
42810,0,0,59,0,-59
42811,0,0,4,0,-4
42812,0,0,34,0,-34
42813,1,0,46,0,-46
42814,1,0,2,0,-2
42815,1,1,587,1312,725
42816,1,0,21,0,-21
42817,0,0,16,0,-16
42818,0,0,0,0,0
42819,1,1,2338,1493,-845
42820,1,0,48,0,-48
42821,1,1,162,1247,1085
42822,0,0,51,0,-51
42823,1,0,50,0,-50
42824,0,0,30,0,-30
42825,1,0,17,0,-17
42826,1,1,1193,1376,183
42827,1,1,836,1208,372
42828,0,0,77,0,-77
42829,1,0,3,0,-3
42830,1,1,1705,1452,-253
42831,1,1,231,1680,1449
42832,0,0,141,0,-141
42833,0,0,10,0,-10
42834,1,1,497,1411,914
42835,0,0,105,0,-105
42836,0,0,90,0,-90
42837,1,0,5,0,-5
42838,0,0,108,0,-108
42839,1,1,167,1226,1059
42840,0,0,27,0,-27
42841,0,0,11,0,-11
42842,0,0,138,0,-138
42843,0,0,3,0,-3
42844,1,1,23,1538,1515
42845,1,0,39,0,-39
42846,1,1,290,2320,2030
42847,1,0,21,0,-21
42848,0,0,25,0,-25
42849,1,1,368,1240,872
42850,1,1,370,1241,871
42851,0,0,52,0,-52
42852,0,0,28,0,-28
42853,0,0,10,0,-10
42854,1,1,590,1491,901
42855,1,0,76,0,-76
42856,0,0,47,0,-47
42857,1,0,6,0,-6
42858,1,1,513,1238,725
42859,1,1,624,1799,1175
42860,1,1,569,1517,948
42861,0,0,99,0,-99
42862,0,0,17,0,-17
42863,1,0,57,0,-57
42864,1,0,76,0,-76
42865,1,0,58,0,-58
42866,1,0,107,0,-107
42867,1,0,27,0,-27
42868,0,0,161,0,-161
42869,1,0,71,0,-71
42870,1,0,3,0,-3
42871,1,0,76,0,-76
42872,1,1,754,1588,834
42873,1,0,18,0,-18
42874,0,0,54,0,-54
42875,1,0,83,0,-83
42876,0,0,12,0,-12
42877,1,1,223,1316,1093
42878,1,1,769,1486,717
42879,1,1,927,1493,566
42880,1,0,108,0,-108
42881,1,1,318,1234,916
42882,1,1,940,1295,355
42883,1,1,1100,1671,571
42884,1,1,205,1731,1526
42885,0,0,6,0,-6
42886,0,0,69,0,-69
42887,1,1,204,1518,1314
42888,1,1,2199,1212,-987
42889,0,0,9,0,-9
42890,1,0,52,0,-52
42891,1,1,482,1251,769
42892,1,1,65,1704,1639
42893,1,0,331,0,-331
42894,1,1,591,1286,695
42895,1,0,50,0,-50
42896,1,0,11,0,-11
42897,1,0,20,0,-20
42898,1,1,657,2150,1493
42899,1,0,58,0,-58
42900,1,1,350,1566,1216
42901,0,0,25,0,-25
42902,0,0,16,0,-16
42903,0,0,4,0,-4
42904,1,1,223,1285,1062
42905,1,0,18,0,-18
42906,1,1,88,1590,1502
42907,1,0,78,0,-78
42908,0,0,2,0,-2
42909,1,0,27,0,-27
42910,0,0,75,0,-75
42911,0,0,54,0,-54
42912,1,0,34,0,-34
42913,1,0,105,0,-105
42914,1,1,6,1931,1925
42915,1,1,465,1290,825
42916,1,1,1070,1937,867
42917,1,0,58,0,-58
42918,1,0,16,0,-16
42919,0,0,5,0,-5
42920,1,0,3,0,-3
42921,0,0,38,0,-38
42922,0,0,171,0,-171
42923,1,0,27,0,-27
42924,0,0,56,0,-56
42925,1,0,31,0,-31
42926,1,1,98,1408,1310
42927,1,1,181,1438,1257
42928,1,1,504,1225,721
42929,1,1,1357,4333,2976
42930,0,0,15,0,-15
42931,1,0,142,0,-142
42932,0,0,11,0,-11
42933,1,1,619,1212,593
42934,0,0,127,0,-127
42935,1,0,12,0,-12
42936,0,0,43,0,-43
42937,1,1,284,1394,1110
42938,1,1,191,1965,1774
42939,1,0,51,0,-51
42940,1,1,248,1333,1085
42941,0,0,41,0,-41
42942,1,1,1195,1661,466
42943,1,1,196,1382,1186
42944,0,0,53,0,-53
42945,1,1,396,1452,1056
42946,1,0,9,0,-9
42947,1,1,1291,2402,1111
42948,1,0,7,0,-7
42949,1,0,62,0,-62
42950,0,0,423,0,-423
42951,0,0,99,0,-99
42952,1,1,1453,1386,-67
42953,1,0,72,0,-72
42954,0,0,5,0,-5
42955,0,0,10,0,-10
42956,0,0,24,0,-24
42957,1,0,74,0,-74
42958,1,1,1219,1245,26
42959,1,0,15,0,-15
42960,1,0,71,0,-71
42961,1,0,54,0,-54
42962,1,1,918,1270,352
42963,1,1,795,1634,839
42964,1,0,71,0,-71
42965,0,0,14,0,-14
42966,1,0,3,0,-3
42967,0,0,37,0,-37
42968,0,0,6,0,-6
42969,1,1,592,1334,742
42970,1,0,42,0,-42
42971,0,0,100,0,-100
42972,0,0,63,0,-63
42973,0,0,74,0,-74
42974,1,0,16,0,-16
42975,1,0,26,0,-26
42976,0,0,23,0,-23
42977,1,0,64,0,-64
42978,1,1,196,2723,2527
42979,1,0,18,0,-18
42980,1,0,24,0,-24
42981,0,0,35,0,-35
42982,1,0,89,0,-89
42983,0,0,67,0,-67
42984,0,0,20,0,-20
42985,0,0,6,0,-6
42986,1,1,213,1536,1323
42987,1,1,636,1553,917
42988,1,0,4,0,-4
42989,1,0,68,0,-68
42990,1,0,119,0,-119
42991,1,0,62,0,-62
42992,1,0,38,0,-38
42993,1,1,387,1735,1348
42994,0,0,174,0,-174
42995,1,0,242,0,-242
42996,0,0,9,0,-9
42997,1,1,311,1226,915
42998,0,0,89,0,-89
42999,1,0,4,0,-4
43000,1,0,63,0,-63
43001,1,0,100,0,-100
43002,1,1,273,1796,1523
43003,1,1,22,1390,1368
43004,0,0,23,0,-23
43005,1,1,578,1444,866
43006,1,0,72,0,-72
43007,1,0,46,0,-46
43008,1,1,519,1372,853
43009,0,0,3,0,-3
43010,1,1,1165,1227,62
43011,0,0,7,0,-7
43012,1,0,23,0,-23
43013,1,0,3,0,-3
43014,1,0,8,0,-8
43015,1,1,481,1287,806
43016,1,0,86,0,-86
43017,0,0,51,0,-51
43018,1,1,848,2470,1622
43019,1,0,15,0,-15
43020,0,0,25,0,-25
43021,0,0,84,0,-84
43022,0,0,86,0,-86
43023,1,0,55,0,-55
43024,1,0,45,0,-45
43025,0,0,1,0,-1
43026,0,0,35,0,-35
43027,0,0,129,0,-129
43028,0,0,66,0,-66
43029,1,1,565,1249,684
43030,0,0,15,0,-15
43031,1,0,67,0,-67
43032,1,0,0,0,0
43033,1,1,610,1390,780
43034,1,0,95,0,-95
43035,1,0,43,0,-43
43036,1,0,37,0,-37
43037,1,1,55,1303,1248
43038,1,0,4,0,-4
43039,0,0,24,0,-24
43040,1,1,282,1440,1158
43041,1,0,2,0,-2
43042,1,1,973,1425,452
43043,1,1,34,2401,2367
43044,0,0,64,0,-64
43045,1,0,28,0,-28
43046,0,0,13,0,-13
43047,1,0,42,0,-42
43048,1,0,38,0,-38
43049,0,0,20,0,-20
43050,0,0,53,0,-53
43051,0,0,29,0,-29
43052,0,0,9,0,-9
43053,0,0,89,0,-89
43054,1,0,87,0,-87
43055,0,0,28,0,-28
43056,0,0,79,0,-79
43057,1,1,1578,1705,127
43058,1,0,6,0,-6
43059,1,0,43,0,-43
43060,1,1,135,1424,1289
43061,0,0,34,0,-34
43062,1,0,34,0,-34
43063,1,1,155,2665,2510
43064,1,1,1211,1717,506
43065,0,0,26,0,-26
43066,1,1,384,1204,820
43067,0,0,37,0,-37
43068,1,1,732,1226,494
43069,1,0,137,0,-137
43070,0,0,103,0,-103
43071,1,0,99,0,-99
43072,1,0,85,0,-85
43073,0,0,0,0,0
43074,1,0,42,0,-42
43075,1,0,125,0,-125
43076,1,1,652,2173,1521
43077,0,0,131,0,-131
43078,1,0,3,0,-3
43079,0,0,4,0,-4
43080,0,0,161,0,-161
43081,0,0,102,0,-102
43082,1,1,181,1873,1692
43083,1,0,87,0,-87
43084,0,0,21,0,-21
43085,0,0,40,0,-40
43086,1,1,126,1234,1108
43087,1,0,35,0,-35
43088,1,0,34,0,-34
43089,1,0,135,0,-135
43090,1,0,72,0,-72
43091,0,0,119,0,-119
43092,1,0,102,0,-102
43093,1,0,33,0,-33
43094,1,0,165,0,-165
43095,1,1,229,1282,1053
43096,1,1,120,1429,1309
43097,1,1,1739,1442,-297
43098,1,1,20,1492,1472
43099,1,1,304,1227,923
43100,1,1,741,1462,721
43101,1,0,109,0,-109
43102,1,0,4,0,-4
43103,1,0,13,0,-13
43104,1,1,825,1446,621
43105,1,1,269,3026,2757
43106,1,1,208,1229,1021
43107,1,0,65,0,-65
43108,0,0,47,0,-47
43109,1,0,159,0,-159
43110,1,0,8,0,-8
43111,0,0,13,0,-13
43112,1,0,114,0,-114
43113,1,0,16,0,-16
43114,1,0,97,0,-97
43115,0,0,38,0,-38
43116,0,0,30,0,-30
43117,0,0,78,0,-78
43118,0,0,44,0,-44
43119,1,1,184,1408,1224
43120,0,0,37,0,-37
43121,1,1,308,1779,1471
43122,1,1,750,1228,478
43123,1,1,358,1546,1188
43124,0,0,58,0,-58
43125,1,1,396,1848,1452
43126,0,0,163,0,-163
43127,1,1,548,2005,1457
43128,1,0,3,0,-3
43129,0,0,29,0,-29
43130,0,0,36,0,-36
43131,1,1,193,1224,1031
43132,1,0,51,0,-51
43133,1,1,658,1367,709
43134,1,1,95,1348,1253
43135,1,0,6,0,-6
43136,1,0,67,0,-67
43137,0,0,96,0,-96
43138,0,0,222,0,-222
43139,1,1,188,1404,1216
43140,1,0,5,0,-5
43141,0,0,34,0,-34
43142,1,0,22,0,-22
43143,1,1,66,1305,1239
43144,1,1,498,1492,994
43145,1,1,908,1224,316
43146,1,0,89,0,-89
43147,1,1,1490,1795,305
43148,1,0,6,0,-6
43149,1,0,36,0,-36
43150,0,0,129,0,-129
43151,1,1,111,1259,1148
43152,1,1,314,1215,901
43153,0,0,68,0,-68
43154,1,0,25,0,-25
43155,1,0,9,0,-9
43156,0,0,10,0,-10
43157,1,1,1568,1456,-112
43158,1,0,15,0,-15
43159,1,1,302,1896,1594
43160,1,0,6,0,-6
43161,1,1,257,1216,959
43162,1,0,58,0,-58
43163,1,0,82,0,-82
43164,1,0,2,0,-2
43165,0,0,116,0,-116
43166,1,0,44,0,-44
43167,1,0,71,0,-71
43168,0,0,25,0,-25
43169,1,1,258,1302,1044
43170,0,0,75,0,-75
43171,0,0,47,0,-47
43172,0,0,29,0,-29
43173,1,1,258,1423,1165
43174,1,1,23,3643,3620
43175,0,0,176,0,-176
43176,1,1,478,1320,842
43177,1,1,126,1283,1157
43178,1,1,327,1290,963
43179,1,1,1721,1509,-212
43180,1,0,31,0,-31
43181,0,0,23,0,-23
43182,0,0,39,0,-39
43183,1,0,14,0,-14
43184,0,0,1,0,-1
43185,0,0,53,0,-53
43186,1,1,79,1201,1122
43187,1,1,279,2647,2368
43188,0,0,12,0,-12
43189,1,1,1598,1683,85
43190,1,1,1456,1310,-146
43191,0,0,78,0,-78
43192,1,0,41,0,-41
43193,0,0,9,0,-9
43194,0,0,34,0,-34
43195,1,1,1781,1287,-494
43196,1,0,68,0,-68
43197,0,0,197,0,-197
43198,1,0,12,0,-12
43199,1,0,41,0,-41
43200,1,0,31,0,-31
43201,1,1,86,1493,1407
43202,1,0,24,0,-24
43203,1,0,71,0,-71
43204,0,0,149,0,-149
43205,1,1,157,1733,1576
43206,0,0,69,0,-69
43207,0,0,8,0,-8
43208,1,1,661,1256,595
43209,1,1,376,1297,921
43210,0,0,38,0,-38
43211,1,0,60,0,-60
43212,1,0,55,0,-55
43213,0,0,5,0,-5
43214,0,0,54,0,-54
43215,1,0,17,0,-17
43216,1,0,26,0,-26
43217,1,0,70,0,-70
43218,0,0,51,0,-51
43219,0,0,30,0,-30
43220,1,1,162,1928,1766
43221,1,0,43,0,-43
43222,1,0,74,0,-74
43223,1,0,21,0,-21
43224,1,0,29,0,-29
43225,0,0,14,0,-14
43226,0,0,102,0,-102
43227,0,0,205,0,-205
43228,0,0,45,0,-45
43229,1,1,128,1328,1200
43230,0,0,9,0,-9
43231,0,0,58,0,-58
43232,1,0,11,0,-11
43233,1,0,148,0,-148
43234,1,0,0,0,0
43235,0,0,20,0,-20
43236,1,0,38,0,-38
43237,1,1,1288,1212,-76
43238,1,1,804,1761,957
43239,1,1,323,1421,1098
43240,1,0,3,0,-3
43241,1,1,180,1542,1362
43242,1,1,270,1734,1464
43243,0,0,8,0,-8
43244,0,0,0,0,0
43245,0,0,79,0,-79
43246,1,0,163,0,-163
43247,0,0,3,0,-3
43248,1,0,81,0,-81
43249,0,0,38,0,-38
43250,0,0,11,0,-11
43251,0,0,28,0,-28
43252,1,0,25,0,-25
43253,1,0,37,0,-37
43254,1,0,56,0,-56
43255,1,1,148,1281,1133
43256,1,0,1,0,-1
43257,1,1,940,1580,640
43258,1,0,64,0,-64
43259,1,1,131,1221,1090
43260,0,0,33,0,-33
43261,1,0,51,0,-51
43262,1,1,453,1556,1103
43263,1,0,27,0,-27
43264,1,0,38,0,-38
43265,1,1,462,1547,1085
43266,0,0,115,0,-115
43267,1,1,487,1429,942
43268,1,1,116,1768,1652
43269,0,0,5,0,-5
43270,1,1,36,1205,1169
43271,1,0,168,0,-168
43272,1,0,115,0,-115
43273,0,0,144,0,-144
43274,1,0,56,0,-56
43275,1,0,139,0,-139
43276,0,0,12,0,-12
43277,1,1,86,1272,1186
43278,1,0,10,0,-10
43279,1,1,980,2953,1973
43280,1,1,1209,1422,213
43281,0,0,93,0,-93
43282,1,0,37,0,-37
43283,0,0,47,0,-47
43284,1,1,305,1835,1530
43285,0,0,10,0,-10
43286,1,0,25,0,-25
43287,1,0,130,0,-130
43288,1,0,80,0,-80
43289,1,1,848,1392,544
43290,0,0,23,0,-23
43291,1,1,349,1344,995
43292,0,0,25,0,-25
43293,1,0,24,0,-24
43294,1,1,410,1732,1322
43295,1,0,52,0,-52
43296,1,1,306,1340,1034
43297,1,0,6,0,-6
43298,1,1,75,1551,1476
43299,1,0,13,0,-13
43300,1,1,1012,1649,637
43301,0,0,56,0,-56
43302,0,0,123,0,-123
43303,1,0,2,0,-2
43304,0,0,26,0,-26
43305,0,0,6,0,-6
43306,1,1,334,2047,1713
43307,1,1,813,1257,444
43308,1,0,97,0,-97
43309,0,0,0,0,0
43310,1,0,0,0,0
43311,1,1,1465,1431,-34
43312,0,0,13,0,-13
43313,1,1,753,1930,1177
43314,0,0,46,0,-46
43315,1,1,510,1254,744
43316,0,0,39,0,-39
43317,0,0,30,0,-30
43318,1,0,115,0,-115
43319,1,0,4,0,-4
43320,1,0,68,0,-68
43321,1,1,235,1465,1230
43322,0,0,69,0,-69
43323,0,0,64,0,-64
43324,0,0,22,0,-22
43325,1,1,533,1332,799
43326,1,0,32,0,-32
43327,0,0,20,0,-20
43328,1,1,1099,1307,208
43329,0,0,40,0,-40
43330,1,1,364,1400,1036
43331,1,1,1468,1352,-116
43332,1,1,194,1510,1316
43333,1,1,68,2214,2146
43334,0,0,5,0,-5
43335,0,0,13,0,-13
43336,1,0,73,0,-73
43337,1,0,13,0,-13
43338,0,0,241,0,-241
43339,1,0,21,0,-21
43340,1,0,7,0,-7
43341,1,1,135,1456,1321
43342,1,1,72,1242,1170
43343,0,0,41,0,-41
43344,0,0,3,0,-3
43345,0,0,344,0,-344
43346,1,0,119,0,-119
43347,0,0,4,0,-4
43348,1,0,29,0,-29
43349,1,1,288,1208,920
43350,1,0,13,0,-13
43351,0,0,66,0,-66
43352,1,1,23,1677,1654
43353,1,0,15,0,-15
43354,0,0,16,0,-16
43355,1,1,254,1249,995
43356,0,0,16,0,-16
43357,1,1,189,1593,1404
43358,0,0,62,0,-62
43359,1,1,2764,1237,-1527
43360,0,0,127,0,-127
43361,0,0,247,0,-247
43362,0,0,9,0,-9
43363,0,0,22,0,-22
43364,1,0,23,0,-23
43365,1,1,47,1547,1500
43366,0,0,13,0,-13
43367,1,0,15,0,-15
43368,1,0,22,0,-22
43369,0,0,17,0,-17
43370,0,0,78,0,-78
43371,0,0,48,0,-48
43372,1,0,11,0,-11
43373,1,0,49,0,-49
43374,1,0,2,0,-2
43375,1,1,130,1577,1447
43376,1,0,123,0,-123
43377,0,0,49,0,-49
43378,0,0,99,0,-99
43379,1,0,70,0,-70
43380,1,1,419,1298,879
43381,0,0,27,0,-27
43382,0,0,0,0,0
43383,1,0,39,0,-39
43384,0,0,3,0,-3
43385,1,0,1,0,-1
43386,0,0,0,0,0
43387,0,0,136,0,-136
43388,1,0,61,0,-61
43389,0,0,50,0,-50
43390,1,0,50,0,-50
43391,1,0,4,0,-4
43392,0,0,5,0,-5
43393,0,0,4,0,-4
43394,1,1,705,1343,638
43395,1,0,6,0,-6
43396,1,0,13,0,-13
43397,1,0,0,0,0
43398,1,1,1760,1231,-529
43399,1,0,7,0,-7
43400,0,0,28,0,-28
43401,0,0,78,0,-78
43402,0,0,91,0,-91
43403,1,1,353,1663,1310
43404,1,0,43,0,-43
43405,1,0,24,0,-24
43406,1,1,359,4104,3745
43407,1,0,108,0,-108
43408,0,0,18,0,-18
43409,1,1,325,1202,877
43410,0,0,11,0,-11
43411,1,0,43,0,-43
43412,1,1,421,1563,1142
43413,1,1,740,1506,766
43414,1,0,233,0,-233
43415,0,0,1,0,-1
43416,1,0,91,0,-91
43417,0,0,63,0,-63
43418,0,0,17,0,-17
43419,0,0,14,0,-14
43420,0,0,90,0,-90
43421,1,1,1160,1517,357
43422,1,1,47,2470,2423
43423,1,0,12,0,-12
43424,0,0,84,0,-84
43425,0,0,62,0,-62
43426,1,1,373,1766,1393
43427,0,0,5,0,-5
43428,1,0,0,0,0
43429,0,0,132,0,-132
43430,1,1,103,2015,1912
43431,0,0,59,0,-59
43432,0,0,29,0,-29
43433,1,1,668,1361,693
43434,1,1,88,1428,1340
43435,1,0,15,0,-15
43436,0,0,18,0,-18
43437,1,0,25,0,-25
43438,1,1,146,1281,1135
43439,0,0,60,0,-60
43440,1,0,11,0,-11
43441,1,1,144,1555,1411
43442,0,0,57,0,-57
43443,1,0,45,0,-45
43444,1,0,94,0,-94
43445,0,0,86,0,-86
43446,1,0,15,0,-15
43447,0,0,45,0,-45
43448,0,0,56,0,-56
43449,1,0,47,0,-47
43450,1,0,23,0,-23
43451,1,0,100,0,-100
43452,1,0,61,0,-61
43453,1,1,574,1741,1167
43454,0,0,159,0,-159
43455,0,0,45,0,-45
43456,0,0,52,0,-52
43457,0,0,118,0,-118
43458,1,1,62,1568,1506
43459,1,1,1333,1799,466
43460,1,0,69,0,-69
43461,1,1,68,1550,1482
43462,1,1,277,1399,1122
43463,1,0,18,0,-18
43464,0,0,45,0,-45
43465,1,1,248,1419,1171
43466,0,0,2,0,-2
43467,1,0,278,0,-278
43468,1,1,910,1748,838
43469,0,0,96,0,-96
43470,1,1,456,1206,750
43471,1,0,39,0,-39
43472,0,0,51,0,-51
43473,0,0,7,0,-7
43474,1,1,249,1466,1217
43475,0,0,28,0,-28
43476,1,0,3,0,-3
43477,0,0,35,0,-35
43478,0,0,45,0,-45
43479,1,1,1445,1275,-170
43480,1,0,45,0,-45
43481,0,0,238,0,-238
43482,0,0,2,0,-2
43483,1,1,248,1382,1134
43484,0,0,52,0,-52
43485,1,1,82,1668,1586
43486,1,1,354,1685,1331
43487,0,0,39,0,-39
43488,0,0,69,0,-69
43489,0,0,14,0,-14
43490,1,1,400,1676,1276
43491,1,0,47,0,-47
43492,1,0,72,0,-72
43493,0,0,18,0,-18
43494,1,1,271,1399,1128
43495,1,1,579,1278,699
43496,1,0,25,0,-25
43497,0,0,70,0,-70
43498,0,0,173,0,-173
43499,1,0,20,0,-20
43500,0,0,259,0,-259
43501,1,1,1287,1289,2
43502,0,0,8,0,-8
43503,0,0,143,0,-143
43504,1,1,255,1505,1250
43505,1,0,56,0,-56
43506,0,0,154,0,-154
43507,1,1,1516,2469,953
43508,1,1,377,1426,1049
43509,1,1,285,1474,1189
43510,1,1,419,1769,1350
43511,1,0,101,0,-101
43512,1,1,489,1280,791
43513,1,1,389,1280,891
43514,0,0,34,0,-34
43515,1,1,670,1363,693
43516,0,0,119,0,-119
43517,1,1,203,1267,1064
43518,1,1,1105,2485,1380
43519,0,0,166,0,-166
43520,1,1,410,1308,898
43521,1,1,1158,1300,142
43522,1,1,761,1269,508
43523,1,0,8,0,-8
43524,1,0,5,0,-5
43525,0,0,1,0,-1
43526,0,0,124,0,-124
43527,0,0,119,0,-119
43528,1,0,51,0,-51
43529,0,0,39,0,-39
43530,1,1,555,1222,667
43531,0,0,84,0,-84
43532,1,0,3,0,-3
43533,1,0,72,0,-72
43534,1,1,1138,1256,118
43535,1,1,231,1323,1092
43536,0,0,297,0,-297
43537,1,1,251,1435,1184
43538,1,0,43,0,-43
43539,1,1,214,1880,1666
43540,1,1,318,1209,891
43541,1,1,73,2280,2207
43542,1,1,486,1989,1503
43543,1,0,8,0,-8
43544,1,0,92,0,-92
43545,0,0,7,0,-7
43546,1,0,76,0,-76
43547,1,0,103,0,-103
43548,1,1,456,1322,866
43549,0,0,25,0,-25
43550,0,0,9,0,-9
43551,1,1,350,1275,925
43552,1,0,37,0,-37
43553,0,0,21,0,-21
43554,1,0,57,0,-57
43555,0,0,38,0,-38
43556,1,1,1604,1546,-58
43557,1,0,62,0,-62
43558,0,0,1,0,-1
43559,0,0,32,0,-32
43560,0,0,118,0,-118
43561,0,0,132,0,-132
43562,1,1,363,2833,2470
43563,0,0,0,0,0
43564,1,1,198,1955,1757
43565,1,0,8,0,-8
43566,0,0,9,0,-9
43567,0,0,5,0,-5
43568,1,1,385,1363,978
43569,0,0,104,0,-104
43570,0,0,3,0,-3
43571,1,0,83,0,-83
43572,1,0,81,0,-81
43573,1,1,960,1498,538
43574,1,0,104,0,-104
43575,0,0,139,0,-139
43576,0,0,12,0,-12
43577,0,0,32,0,-32
43578,1,0,11,0,-11
43579,1,0,69,0,-69
43580,0,0,8,0,-8
43581,1,0,12,0,-12
43582,0,0,17,0,-17
43583,1,1,1076,1400,324
43584,1,0,47,0,-47
43585,1,0,72,0,-72
43586,1,1,1563,1279,-284
43587,0,0,5,0,-5
43588,1,1,82,1827,1745
43589,1,0,18,0,-18
43590,1,1,185,1565,1380
43591,1,1,266,1284,1018
43592,1,0,20,0,-20
