ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
44009,0,0,48,0,-48
44010,1,0,7,0,-7
44011,0,0,2,0,-2
44012,0,0,24,0,-24
44013,0,0,100,0,-100
44014,1,1,71,1473,1402
44015,1,0,95,0,-95
44016,0,0,33,0,-33
44017,0,0,20,0,-20
44018,0,0,314,0,-314
44019,1,0,6,0,-6
44020,0,0,15,0,-15
44021,0,0,4,0,-4
44022,0,0,69,0,-69
44023,1,1,698,1665,967
44024,0,0,109,0,-109
44025,1,1,282,1415,1133
44026,1,1,49,3022,2973
44027,1,1,630,1200,570
44028,0,0,20,0,-20
44029,1,0,233,0,-233
44030,0,0,3,0,-3
44031,0,0,91,0,-91
44032,1,0,76,0,-76
44033,1,1,370,1592,1222
44034,1,0,110,0,-110
44035,1,0,12,0,-12
44036,0,0,210,0,-210
44037,1,1,160,1292,1132
44038,0,0,46,0,-46
44039,1,1,155,1535,1380
44040,0,0,0,0,0
44041,0,0,74,0,-74
44042,1,0,48,0,-48
44043,0,0,20,0,-20
44044,1,0,65,0,-65
44045,0,0,9,0,-9
44046,0,0,37,0,-37
44047,1,0,12,0,-12
44048,1,1,118,1886,1768
44049,0,0,22,0,-22
44050,1,0,72,0,-72
44051,0,0,45,0,-45
44052,1,0,40,0,-40
44053,1,0,93,0,-93
44054,1,0,13,0,-13
44055,0,0,4,0,-4
44056,0,0,89,0,-89
44057,1,0,41,0,-41
44058,1,1,140,1380,1240
44059,0,0,1,0,-1
44060,0,0,56,0,-56
44061,1,0,106,0,-106
44062,1,0,81,0,-81
44063,1,0,81,0,-81
44064,0,0,6,0,-6
44065,1,1,569,1798,1229
44066,1,0,66,0,-66
44067,1,0,20,0,-20
44068,1,0,27,0,-27
44069,1,0,49,0,-49
44070,0,0,49,0,-49
44071,0,0,88,0,-88
44072,1,0,17,0,-17
44073,0,0,21,0,-21
44074,1,1,1523,1280,-243
44075,0,0,121,0,-121
44076,1,1,1291,1371,80
44077,0,0,42,0,-42
44078,0,0,110,0,-110
44079,1,0,37,0,-37
44080,1,1,460,2661,2201
44081,1,1,94,1494,1400
44082,0,0,6,0,-6
44083,1,0,246,0,-246
44084,1,0,27,0,-27
44085,0,0,33,0,-33
44086,0,0,11,0,-11
44087,1,1,128,1493,1365
44088,1,1,80,3433,3353
44089,1,1,388,1694,1306
44090,0,0,46,0,-46
44091,1,1,771,1401,630
44092,0,0,123,0,-123
44093,1,1,1218,1221,3
44094,1,1,1416,1592,176
44095,1,1,757,2235,1478
44096,1,0,59,0,-59
44097,1,0,12,0,-12
44098,1,1,899,1358,459
44099,0,0,10,0,-10
44100,0,0,17,0,-17
44101,1,0,9,0,-9
44102,0,0,76,0,-76
44103,1,1,160,1248,1088
44104,1,0,1,0,-1
44105,1,1,1857,1891,34
44106,0,0,2,0,-2
44107,1,0,49,0,-49
44108,1,0,9,0,-9
44109,1,1,347,1717,1370
44110,1,0,14,0,-14
44111,1,1,51,1644,1593
44112,0,0,0,0,0
44113,0,0,7,0,-7
44114,1,0,38,0,-38
44115,1,0,11,0,-11
44116,1,0,9,0,-9
44117,1,0,194,0,-194
44118,0,0,17,0,-17
44119,1,1,2096,1450,-646
44120,1,0,66,0,-66
44121,1,0,63,0,-63
44122,1,1,334,1802,1468
44123,1,0,74,0,-74
44124,0,0,37,0,-37
44125,1,0,94,0,-94
44126,1,1,259,4887,4628
44127,1,0,31,0,-31
44128,0,0,21,0,-21
44129,0,0,3,0,-3
44130,1,1,916,1376,460
44131,1,1,1183,1292,109
44132,0,0,9,0,-9
44133,1,0,69,0,-69
44134,0,0,82,0,-82
44135,0,0,8,0,-8
44136,0,0,77,0,-77
44137,0,0,83,0,-83
44138,1,0,4,0,-4
44139,0,0,22,0,-22
44140,0,0,14,0,-14
44141,1,1,402,1227,825
44142,0,0,0,0,0
44143,1,0,56,0,-56
44144,1,0,28,0,-28
44145,1,0,83,0,-83
44146,0,0,66,0,-66
44147,0,0,32,0,-32
44148,1,1,727,1612,885
44149,0,0,106,0,-106
44150,1,0,52,0,-52
44151,1,1,215,1400,1185
44152,1,1,799,1941,1142
44153,0,0,39,0,-39
44154,1,1,931,1399,468
44155,0,0,56,0,-56
44156,1,1,2613,1272,-1341
44157,0,0,121,0,-121
44158,0,0,45,0,-45
44159,1,0,43,0,-43
44160,1,1,809,2573,1764
44161,1,1,175,1427,1252
44162,0,0,146,0,-146
44163,1,1,1788,2201,413
44164,0,0,1,0,-1
44165,0,0,49,0,-49
44166,0,0,31,0,-31
44167,1,0,27,0,-27
44168,1,0,39,0,-39
44169,1,1,857,1679,822
44170,1,0,80,0,-80
44171,1,0,74,0,-74
44172,1,0,122,0,-122
44173,1,1,1266,1349,83
44174,1,0,46,0,-46
44175,1,1,181,2094,1913
44176,0,0,34,0,-34
44177,1,1,58,1377,1319
44178,1,0,6,0,-6
44179,0,0,79,0,-79
44180,0,0,129,0,-129
44181,1,0,64,0,-64
44182,1,0,8,0,-8
44183,1,0,24,0,-24
44184,1,1,42,1337,1295
44185,0,0,49,0,-49
44186,0,0,39,0,-39
44187,1,1,215,1249,1034
44188,0,0,58,0,-58
44189,1,0,94,0,-94
44190,0,0,32,0,-32
44191,1,1,491,1501,1010
44192,1,0,44,0,-44
44193,1,0,0,0,0
44194,1,0,40,0,-40
44195,1,0,101,0,-101
44196,1,1,1233,3505,2272
44197,1,1,277,1949,1672
44198,1,1,287,1215,928
44199,1,0,181,0,-181
44200,1,1,44,1329,1285
44201,0,0,15,0,-15
44202,1,1,1194,1278,84
44203,0,0,22,0,-22
44204,1,1,912,1215,303
44205,1,1,228,1291,1063
44206,0,0,18,0,-18
44207,0,0,85,0,-85
44208,0,0,27,0,-27
44209,1,1,534,1494,960
44210,1,0,124,0,-124
44211,1,0,49,0,-49
44212,1,1,324,1665,1341
44213,1,1,1132,1352,220
44214,1,1,157,1324,1167
44215,0,0,145,0,-145
44216,1,1,1259,1506,247
44217,1,1,1134,1458,324
44218,1,0,60,0,-60
44219,0,0,30,0,-30
44220,1,1,219,1216,997
44221,0,0,18,0,-18
44222,1,1,848,1282,434
44223,0,0,198,0,-198
44224,0,0,3,0,-3
44225,0,0,10,0,-10
44226,0,0,34,0,-34
44227,1,0,47,0,-47
44228,1,0,8,0,-8
44229,0,0,21,0,-21
44230,0,0,169,0,-169
44231,1,0,7,0,-7
44232,1,1,364,1392,1028
44233,1,1,357,1467,1110
44234,1,0,3,0,-3
44235,0,0,3,0,-3
44236,1,1,34,3388,3354
44237,0,0,102,0,-102
44238,0,0,32,0,-32
44239,0,0,103,0,-103
44240,1,1,540,1324,784
44241,1,0,18,0,-18
44242,0,0,4,0,-4
44243,0,0,16,0,-16
44244,0,0,27,0,-27
44245,1,0,86,0,-86
44246,1,1,16,1475,1459
44247,1,0,16,0,-16
44248,0,0,126,0,-126
44249,1,1,1604,1716,112
44250,0,0,89,0,-89
44251,1,1,664,1590,926
44252,1,0,27,0,-27
44253,1,0,10,0,-10
44254,1,0,117,0,-117
44255,1,0,27,0,-27
44256,1,1,479,1233,754
44257,1,1,272,2742,2470
44258,1,0,10,0,-10
44259,0,0,26,0,-26
44260,0,0,4,0,-4
44261,0,0,23,0,-23
44262,1,1,287,1246,959
44263,0,0,87,0,-87
44264,1,1,90,1329,1239
44265,0,0,5,0,-5
44266,0,0,157,0,-157
44267,1,1,346,1218,872
44268,1,0,8,0,-8
44269,1,1,84,1831,1747
44270,1,0,6,0,-6
44271,1,0,75,0,-75
44272,1,0,51,0,-51
44273,0,0,119,0,-119
44274,1,0,3,0,-3
44275,0,0,2,0,-2
44276,1,1,656,1345,689
44277,0,0,41,0,-41
44278,0,0,12,0,-12
44279,1,0,18,0,-18
44280,1,1,642,1311,669
44281,1,1,92,1333,1241
44282,1,1,914,1546,632
44283,1,1,794,2019,1225
44284,1,1,964,1268,304
44285,0,0,10,0,-10
44286,1,0,177,0,-177
44287,0,0,14,0,-14
44288,0,0,45,0,-45
44289,0,0,114,0,-114
44290,1,1,255,1441,1186
44291,1,1,90,1439,1349
44292,1,1,542,1394,852
44293,0,0,5,0,-5
44294,0,0,46,0,-46
44295,1,1,325,1556,1231
44296,1,0,85,0,-85
44297,1,1,161,1286,1125
44298,1,1,2070,1268,-802
44299,1,1,557,3205,2648
44300,1,0,0,0,0
44301,1,1,864,1479,615
44302,0,0,31,0,-31
44303,1,1,34,1368,1334
44304,0,0,47,0,-47
44305,1,0,19,0,-19
44306,1,0,22,0,-22
44307,1,0,50,0,-50
44308,1,1,222,1282,1060
44309,1,1,1166,1972,806
44310,0,0,24,0,-24
44311,0,0,61,0,-61
44312,1,1,492,1414,922
44313,0,0,36,0,-36
44314,0,0,22,0,-22
44315,1,0,39,0,-39
44316,0,0,119,0,-119
44317,1,0,9,0,-9
44318,1,0,42,0,-42
44319,1,1,129,1211,1082
44320,0,0,2,0,-2
44321,1,1,428,1424,996
44322,0,0,21,0,-21
44323,0,0,70,0,-70
44324,1,1,60,1795,1735
44325,0,0,7,0,-7
44326,1,0,13,0,-13
44327,1,0,18,0,-18
44328,1,0,44,0,-44
44329,0,0,25,0,-25
44330,1,1,272,1430,1158
44331,1,0,103,0,-103
44332,0,0,22,0,-22
44333,1,1,433,2314,1881
44334,1,1,367,1215,848
44335,1,0,48,0,-48
44336,0,0,28,0,-28
44337,0,0,3,0,-3
44338,1,1,1835,1252,-583
44339,0,0,38,0,-38
44340,0,0,2,0,-2
44341,1,0,15,0,-15
44342,0,0,11,0,-11
44343,0,0,57,0,-57
44344,0,0,9,0,-9
44345,1,1,719,1284,565
44346,1,1,112,1543,1431
44347,1,0,85,0,-85
44348,1,1,11,1403,1392
44349,0,0,34,0,-34
44350,1,0,15,0,-15
44351,1,0,47,0,-47
44352,0,0,107,0,-107
44353,1,0,55,0,-55
44354,0,0,5,0,-5
44355,1,1,366,2603,2237
44356,1,1,262,1301,1039
44357,0,0,85,0,-85
44358,1,0,64,0,-64
44359,1,0,20,0,-20
44360,1,0,4,0,-4
44361,0,0,41,0,-41
44362,1,1,67,2768,2701
44363,1,1,165,1626,1461
44364,1,1,88,1339,1251
44365,0,0,75,0,-75
44366,0,0,143,0,-143
44367,0,0,56,0,-56
44368,1,0,30,0,-30
44369,0,0,47,0,-47
44370,1,0,1,0,-1
44371,0,0,56,0,-56
44372,1,1,356,1371,1015
44373,1,1,1062,1217,155
44374,1,1,192,1608,1416
44375,1,0,18,0,-18
44376,1,0,14,0,-14
44377,0,0,10,0,-10
44378,0,0,151,0,-151
44379,0,0,96,0,-96
44380,0,0,5,0,-5
44381,1,1,88,1243,1155
44382,1,0,56,0,-56
44383,0,0,68,0,-68
44384,1,1,389,1931,1542
44385,1,0,27,0,-27
44386,1,1,271,1379,1108
44387,0,0,147,0,-147
44388,0,0,33,0,-33
44389,1,0,57,0,-57
44390,1,0,28,0,-28
44391,1,0,14,0,-14
44392,0,0,36,0,-36
44393,0,0,12,0,-12
44394,0,0,38,0,-38
44395,1,0,45,0,-45
44396,1,0,9,0,-9
44397,0,0,20,0,-20
44398,1,1,389,1664,1275
44399,0,0,58,0,-58
44400,0,0,35,0,-35
44401,1,1,127,1663,1536
44402,0,0,47,0,-47
44403,0,0,61,0,-61
44404,1,0,59,0,-59
44405,0,0,145,0,-145
44406,1,0,17,0,-17
44407,1,0,43,0,-43
44408,1,1,184,1444,1260
44409,1,0,2,0,-2
44410,0,0,113,0,-113
44411,0,0,54,0,-54
44412,1,1,250,1272,1022
44413,1,0,53,0,-53
44414,1,0,63,0,-63
44415,0,0,3,0,-3
44416,1,1,382,1352,970
44417,1,1,611,1212,601
44418,1,1,918,2748,1830
44419,0,0,52,0,-52
44420,0,0,28,0,-28
44421,0,0,121,0,-121
44422,1,1,391,1372,981
44423,1,0,136,0,-136
44424,0,0,64,0,-64
44425,1,0,34,0,-34
44426,0,0,108,0,-108
44427,1,0,36,0,-36
44428,1,1,158,1640,1482
44429,0,0,75,0,-75
44430,1,0,99,0,-99
44431,0,0,24,0,-24
44432,0,0,235,0,-235
44433,0,0,58,0,-58
44434,1,1,209,1708,1499
44435,0,0,71,0,-71
44436,0,0,90,0,-90
44437,1,0,90,0,-90
44438,1,1,73,1525,1452
44439,0,0,32,0,-32
44440,0,0,89,0,-89
44441,1,1,281,1230,949
44442,1,1,2426,1367,-1059
44443,1,0,27,0,-27
44444,1,0,33,0,-33
44445,1,0,46,0,-46
44446,1,1,278,5043,4765
44447,0,0,91,0,-91
44448,1,1,825,1301,476
44449,1,1,1123,2103,980
44450,0,0,24,0,-24
44451,1,1,326,1378,1052
44452,1,0,41,0,-41
44453,1,0,63,0,-63
44454,1,0,64,0,-64
44455,1,1,29,1951,1922
44456,0,0,1,0,-1
44457,1,0,15,0,-15
44458,0,0,38,0,-38
44459,1,0,53,0,-53
44460,0,0,24,0,-24
44461,0,0,17,0,-17
44462,1,1,551,1236,685
44463,0,0,10,0,-10
44464,0,0,43,0,-43
44465,1,1,872,1652,780
44466,0,0,147,0,-147
44467,0,0,29,0,-29
44468,1,1,391,1922,1531
44469,1,0,37,0,-37
44470,0,0,40,0,-40
44471,1,1,63,1610,1547
44472,0,0,20,0,-20
44473,1,1,389,1845,1456
44474,1,0,28,0,-28
44475,1,0,103,0,-103
44476,0,0,14,0,-14
44477,1,1,2422,1339,-1083
44478,1,1,973,1270,297
44479,0,0,8,0,-8
44480,0,0,79,0,-79
44481,1,0,47,0,-47
44482,1,1,1054,3422,2368
44483,1,1,1194,1455,261
44484,0,0,35,0,-35
44485,0,0,52,0,-52
44486,1,1,389,1248,859
44487,1,1,560,1369,809
44488,1,1,389,1226,837
44489,1,1,139,2374,2235
44490,1,1,304,3343,3039
44491,1,1,592,1447,855
44492,1,0,28,0,-28
44493,0,0,49,0,-49
44494,1,1,187,2337,2150
44495,1,0,16,0,-16
44496,0,0,10,0,-10
44497,1,0,43,0,-43
44498,0,0,30,0,-30
44499,0,0,66,0,-66
44500,0,0,42,0,-42
44501,1,0,53,0,-53
44502,0,0,28,0,-28
44503,0,0,13,0,-13
44504,0,0,41,0,-41
44505,1,0,11,0,-11
44506,1,0,13,0,-13
44507,1,0,134,0,-134
44508,0,0,4,0,-4
44509,0,0,30,0,-30
44510,1,0,97,0,-97
44511,0,0,15,0,-15
44512,1,0,105,0,-105
44513,1,0,112,0,-112
44514,1,1,313,1878,1565
44515,0,0,18,0,-18
44516,1,0,291,0,-291
44517,1,1,406,1868,1462
44518,1,1,303,3838,3535
44519,1,0,80,0,-80
44520,1,1,182,1206,1024
44521,1,0,17,0,-17
44522,1,1,510,1434,924
44523,1,1,68,2013,1945
44524,1,1,206,1388,1182
44525,1,0,54,0,-54
44526,0,0,28,0,-28
44527,0,0,43,0,-43
44528,1,1,325,2141,1816
44529,0,0,34,0,-34
44530,1,0,103,0,-103
44531,1,1,634,1804,1170
44532,1,1,473,1523,1050
44533,1,1,464,1471,1007
44534,1,0,16,0,-16
44535,0,0,27,0,-27
44536,0,0,116,0,-116
44537,1,0,13,0,-13
44538,1,0,0,0,0
44539,1,0,47,0,-47
44540,1,0,146,0,-146
44541,0,0,4,0,-4
44542,0,0,24,0,-24
44543,1,0,189,0,-189
44544,0,0,61,0,-61
44545,0,0,51,0,-51
44546,0,0,51,0,-51
44547,1,1,1012,1604,592
44548,1,0,221,0,-221
44549,1,1,1520,1800,280
44550,1,1,929,1494,565
44551,0,0,9,0,-9
44552,1,0,62,0,-62
44553,1,0,27,0,-27
44554,1,1,82,1591,1509
44555,0,0,43,0,-43
44556,0,0,37,0,-37
44557,1,1,100,1227,1127
44558,1,0,22,0,-22
44559,0,0,3,0,-3
44560,1,0,45,0,-45
44561,1,0,135,0,-135
44562,0,0,45,0,-45
44563,0,0,97,0,-97
44564,1,0,1,0,-1
44565,0,0,79,0,-79
44566,0,0,67,0,-67
44567,1,1,496,1351,855
44568,1,1,52,1889,1837
44569,0,0,15,0,-15
44570,1,0,5,0,-5
44571,1,0,153,0,-153
44572,1,1,1544,1252,-292
44573,1,1,982,1649,667
44574,1,0,21,0,-21
44575,1,0,92,0,-92
44576,0,0,77,0,-77
44577,1,0,10,0,-10
44578,0,0,34,0,-34
44579,1,0,14,0,-14
44580,0,0,2,0,-2
44581,0,0,79,0,-79
44582,1,1,620,1453,833
44583,1,0,17,0,-17
44584,1,1,827,1287,460
44585,0,0,50,0,-50
44586,1,1,275,1603,1328
44587,0,0,3,0,-3
44588,1,0,9,0,-9
44589,1,0,47,0,-47
44590,0,0,54,0,-54
44591,0,0,13,0,-13
44592,0,0,184,0,-184
44593,0,0,35,0,-35
44594,0,0,103,0,-103
44595,0,0,112,0,-112
44596,0,0,25,0,-25
44597,0,0,124,0,-124
44598,1,0,29,0,-29
44599,0,0,22,0,-22
44600,1,1,591,1463,872
44601,1,1,1322,1631,309
44602,1,1,631,1742,1111
44603,1,0,65,0,-65
44604,0,0,57,0,-57
44605,1,1,670,1456,786
44606,1,1,42,1219,1177
44607,1,0,115,0,-115
44608,1,0,21,0,-21
44609,1,1,231,1269,1038
44610,1,1,557,1253,696
44611,1,1,582,1446,864
44612,0,0,58,0,-58
44613,0,0,7,0,-7
44614,0,0,45,0,-45
44615,1,1,259,1418,1159
44616,1,1,608,1653,1045
44617,0,0,67,0,-67
44618,0,0,40,0,-40
44619,0,0,34,0,-34
44620,1,0,4,0,-4
44621,1,1,42,1273,1231
44622,0,0,42,0,-42
44623,0,0,113,0,-113
44624,0,0,80,0,-80
44625,1,1,762,1405,643
44626,0,0,50,0,-50
44627,1,1,148,2056,1908
44628,1,1,119,1283,1164
44629,1,1,228,1250,1022
44630,0,0,114,0,-114
44631,0,0,21,0,-21
44632,0,0,70,0,-70
44633,1,0,81,0,-81
44634,1,1,464,2261,1797
44635,0,0,26,0,-26
44636,0,0,16,0,-16
44637,0,0,18,0,-18
44638,0,0,145,0,-145
44639,1,1,1057,1384,327
44640,1,1,57,1805,1748
44641,1,1,705,1725,1020
44642,0,0,87,0,-87
44643,0,0,23,0,-23
44644,1,0,155,0,-155
44645,1,0,61,0,-61
44646,0,0,17,0,-17
44647,1,1,1641,1586,-55
44648,1,1,632,1340,708
44649,0,0,33,0,-33
44650,1,1,140,2411,2271
44651,1,1,66,1475,1409
44652,1,0,0,0,0
44653,1,1,263,1514,1251
44654,0,0,77,0,-77
44655,1,1,300,1358,1058
44656,1,1,291,2030,1739
44657,1,0,75,0,-75
44658,0,0,188,0,-188
44659,1,1,112,1975,1863
44660,1,1,175,1200,1025
44661,1,0,3,0,-3
44662,1,0,56,0,-56
44663,1,0,33,0,-33
44664,0,0,23,0,-23
44665,1,1,333,1774,1441
44666,1,1,50,4290,4240
44667,1,1,1279,1246,-33
44668,1,0,43,0,-43
44669,0,0,47,0,-47
44670,1,0,145,0,-145
44671,1,1,803,1654,851
44672,1,0,50,0,-50
44673,0,0,110,0,-110
44674,1,0,12,0,-12
44675,0,0,11,0,-11
44676,0,0,1,0,-1
44677,1,1,206,1412,1206
44678,1,1,280,1253,973
44679,0,0,2,0,-2
44680,0,0,14,0,-14
44681,1,0,12,0,-12
44682,1,1,101,1266,1165
44683,1,1,992,1975,983
44684,1,1,128,1484,1356
44685,0,0,33,0,-33
44686,0,0,39,0,-39
44687,0,0,5,0,-5
44688,1,1,1089,1430,341
44689,1,1,776,1320,544
44690,0,0,17,0,-17
44691,1,1,236,1708,1472
44692,1,0,76,0,-76
44693,0,0,21,0,-21
44694,1,1,369,1918,1549
44695,0,0,22,0,-22
44696,1,1,238,1482,1244
44697,1,0,16,0,-16
44698,1,0,161,0,-161
44699,1,1,795,1237,442
44700,1,1,1193,1714,521
44701,0,0,13,0,-13
44702,0,0,230,0,-230
44703,0,0,85,0,-85
44704,1,0,113,0,-113
44705,1,1,363,3546,3183
44706,0,0,74,0,-74
44707,0,0,2,0,-2
44708,1,0,18,0,-18
44709,0,0,3,0,-3
44710,0,0,11,0,-11
44711,0,0,26,0,-26
44712,1,1,271,1600,1329
44713,1,1,1264,1452,188
44714,0,0,67,0,-67
44715,1,0,56,0,-56
44716,0,0,2,0,-2
44717,1,0,44,0,-44
44718,0,0,18,0,-18
44719,1,1,638,1268,630
44720,1,1,1183,1429,246
44721,0,0,28,0,-28
44722,1,0,9,0,-9
44723,1,1,181,1456,1275
44724,0,0,10,0,-10
44725,1,1,698,1991,1293
44726,1,0,24,0,-24
44727,0,0,15,0,-15
44728,0,0,73,0,-73
44729,1,1,166,2237,2071
44730,1,0,85,0,-85
44731,1,1,151,1347,1196
44732,1,0,75,0,-75
44733,1,0,20,0,-20
44734,1,0,16,0,-16
44735,0,0,90,0,-90
44736,0,0,71,0,-71
44737,0,0,72,0,-72
44738,0,0,43,0,-43
44739,1,0,134,0,-134
44740,1,0,13,0,-13
44741,1,0,27,0,-27
44742,1,1,91,1874,1783
44743,1,0,52,0,-52
44744,1,0,5,0,-5
44745,0,0,25,0,-25
44746,0,0,7,0,-7
44747,1,0,27,0,-27
44748,1,0,12,0,-12
44749,1,0,73,0,-73
44750,1,0,7,0,-7
44751,0,0,17,0,-17
44752,0,0,9,0,-9
44753,1,0,13,0,-13
44754,0,0,46,0,-46
44755,0,0,54,0,-54
44756,1,0,18,0,-18
44757,1,1,416,1538,1122
44758,1,0,158,0,-158
44759,0,0,39,0,-39
44760,0,0,123,0,-123
44761,0,0,25,0,-25
44762,1,0,266,0,-266
44763,0,0,40,0,-40
44764,1,1,230,1576,1346
44765,0,0,48,0,-48
44766,0,0,7,0,-7
44767,1,0,71,0,-71
44768,1,0,33,0,-33
44769,1,1,113,1599,1486
44770,1,1,1077,2654,1577
44771,1,1,759,1779,1020
44772,0,0,109,0,-109
44773,0,0,2,0,-2
44774,0,0,30,0,-30
44775,1,0,24,0,-24
44776,0,0,3,0,-3
44777,1,1,1028,1785,757
44778,0,0,90,0,-90
44779,1,1,255,1283,1028
44780,1,0,14,0,-14
44781,1,1,281,1234,953
44782,0,0,48,0,-48
44783,1,1,276,1238,962
44784,0,0,9,0,-9
44785,0,0,17,0,-17
44786,0,0,121,0,-121
44787,0,0,29,0,-29
44788,1,1,1406,1204,-202
44789,0,0,61,0,-61
44790,0,0,31,0,-31
44791,1,0,37,0,-37
44792,1,1,54,1395,1341
44793,1,1,424,1356,932
44794,1,1,649,2247,1598
44795,1,1,534,1458,924
44796,0,0,18,0,-18
44797,0,0,174,0,-174
44798,0,0,47,0,-47
44799,1,1,816,1273,457
44800,0,0,12,0,-12
44801,0,0,32,0,-32
44802,0,0,47,0,-47
44803,0,0,0,0,0
44804,1,0,4,0,-4
44805,1,1,814,1343,529
44806,1,1,1069,1262,193
44807,0,0,26,0,-26
44808,0,0,40,0,-40
44809,1,1,49,1222,1173
44810,1,1,1781,2128,347
44811,1,1,32,1590,1558
44812,0,0,27,0,-27
44813,0,0,50,0,-50
44814,0,0,55,0,-55
44815,1,0,4,0,-4
44816,0,0,81,0,-81
44817,1,1,387,1261,874
44818,0,0,63,0,-63
44819,1,0,45,0,-45
44820,0,0,16,0,-16
44821,1,1,1330,1447,117
44822,1,1,397,1382,985
44823,0,0,63,0,-63
44824,1,0,24,0,-24
44825,1,0,19,0,-19
44826,1,0,20,0,-20
44827,1,1,1003,1811,808
44828,1,1,776,2493,1717
44829,0,0,35,0,-35
44830,1,0,20,0,-20
44831,1,1,166,1525,1359
44832,1,0,22,0,-22
44833,0,0,177,0,-177
44834,1,1,241,1900,1659
44835,1,0,226,0,-226
44836,0,0,109,0,-109
44837,0,0,55,0,-55
44838,1,1,918,1437,519
44839,0,0,13,0,-13
44840,0,0,51,0,-51
44841,1,1,1222,1717,495
44842,1,0,4,0,-4
44843,1,0,53,0,-53
44844,1,1,639,2008,1369
44845,1,1,387,1539,1152
44846,1,1,611,1304,693
44847,1,1,920,1359,439
44848,0,0,9,0,-9
44849,1,0,24,0,-24
44850,1,1,962,1262,300
44851,1,1,117,1699,1582
44852,0,0,8,0,-8
44853,1,1,422,1795,1373
44854,0,0,48,0,-48
44855,1,0,17,0,-17
44856,0,0,78,0,-78
44857,0,0,169,0,-169
44858,1,0,145,0,-145
44859,0,0,88,0,-88
44860,0,0,94,0,-94
44861,0,0,45,0,-45
44862,1,0,60,0,-60
44863,0,0,122,0,-122
44864,1,1,564,1201,637
44865,1,0,4,0,-4
44866,1,1,832,1265,433
44867,1,0,5,0,-5
44868,1,0,16,0,-16
44869,1,1,471,1222,751
44870,1,1,803,1230,427
44871,0,0,162,0,-162
44872,1,1,170,1436,1266
44873,1,0,17,0,-17
44874,1,0,60,0,-60
44875,1,1,154,1437,1283
44876,0,0,6,0,-6
44877,1,1,133,1533,1400
44878,1,1,242,1455,1213
44879,0,0,251,0,-251
44880,0,0,58,0,-58
44881,0,0,18,0,-18
44882,1,0,23,0,-23
44883,0,0,13,0,-13
44884,1,1,478,1427,949
44885,1,1,177,1479,1302
44886,0,0,36,0,-36
44887,0,0,71,0,-71
44888,1,1,404,1548,1144
44889,1,0,15,0,-15
44890,0,0,44,0,-44
44891,0,0,95,0,-95
44892,0,0,6,0,-6
44893,1,0,10,0,-10
44894,1,0,30,0,-30
44895,0,0,21,0,-21
44896,1,1,94,1509,1415
44897,1,0,107,0,-107
44898,1,1,263,1769,1506
44899,0,0,77,0,-77
44900,0,0,116,0,-116
44901,1,0,110,0,-110
44902,1,0,80,0,-80
44903,0,0,88,0,-88
44904,1,0,3,0,-3
44905,1,1,1272,1202,-70
44906,1,1,2314,1478,-836
44907,0,0,11,0,-11
44908,1,0,63,0,-63
44909,0,0,138,0,-138
44910,1,1,40,1568,1528
44911,0,0,16,0,-16
44912,1,0,22,0,-22
44913,0,0,2,0,-2
44914,0,0,16,0,-16
44915,1,0,82,0,-82
44916,1,1,301,3747,3446
44917,0,0,8,0,-8
44918,0,0,9,0,-9
44919,0,0,50,0,-50
44920,0,0,46,0,-46
44921,0,0,50,0,-50
44922,0,0,105,0,-105
44923,0,0,11,0,-11
44924,1,1,218,2116,1898
44925,1,0,31,0,-31
44926,1,1,573,1527,954
44927,1,1,876,2336,1460
44928,1,0,28,0,-28
44929,1,0,63,0,-63
44930,1,1,1129,1257,128
44931,1,1,451,1282,831
44932,1,0,88,0,-88
44933,0,0,39,0,-39
44934,1,0,6,0,-6
44935,0,0,17,0,-17
44936,0,0,24,0,-24
44937,1,0,64,0,-64
44938,1,0,11,0,-11
44939,0,0,10,0,-10
44940,1,1,401,1328,927
44941,1,1,64,1252,1188
44942,1,0,15,0,-15
44943,1,1,1106,1642,536
44944,0,0,319,0,-319
44945,1,0,64,0,-64
44946,1,0,14,0,-14
44947,1,0,19,0,-19
44948,0,0,54,0,-54
44949,1,1,125,1574,1449
44950,1,1,49,1497,1448
44951,0,0,40,0,-40
44952,0,0,262,0,-262
44953,1,0,7,0,-7
44954,0,0,30,0,-30
44955,1,1,842,3081,2239
44956,1,1,314,1439,1125
44957,1,1,764,1417,653
44958,1,1,327,2743,2416
44959,0,0,14,0,-14
44960,1,1,494,1250,756
44961,1,0,79,0,-79
44962,1,0,49,0,-49
44963,1,1,971,1463,492
44964,1,1,516,1271,755
44965,1,0,41,0,-41
44966,1,1,1107,2182,1075
44967,1,1,673,1466,793
44968,1,1,236,1263,1027
44969,1,0,19,0,-19
44970,1,0,50,0,-50
44971,0,0,51,0,-51
44972,1,1,732,1801,1069
44973,1,0,6,0,-6
44974,1,0,5,0,-5
44975,1,0,64,0,-64
44976,1,0,25,0,-25
44977,1,1,466,1242,776
44978,0,0,32,0,-32
44979,1,0,2,0,-2
44980,0,0,10,0,-10
44981,0,0,81,0,-81
44982,0,0,110,0,-110
44983,0,0,7,0,-7
44984,0,0,15,0,-15
44985,1,1,121,1520,1399
44986,1,1,30,1265,1235
44987,1,0,25,0,-25
44988,0,0,103,0,-103
44989,1,1,141,1212,1071
